date,ID,Green,Wet,Road_Dens,Risk,Green_Norm,Wet_Norm,Road_Dens_Norm,Risk_Norm,fix,states,binom
2010-02-01T05:20:00Z,AG253_2010,-23.748441696167,-81.8261337280273,0,0.0279026534408331,-0.022478393040206514,-1.8250295702633963,-0.04722860954710573,-0.17847438673327984,1,2,1
2010-02-01T05:40:00Z,AG253_2010,-22.5572776794434,-77.370491027832,0,0.0265270564705133,0.03259802511846922,-1.594772816285456,-0.04722860954710573,-0.19034241850506187,2,2,1
2010-02-01T07:00:00Z,AG253_2010,-20.4848651885986,-76.6382904052734,0,0.0270358510315418,0.12842114883654931,-1.5569344728734982,-0.04722860954710573,-0.18595276794179236,3,2,1
2010-02-01T07:20:00Z,AG253_2010,-21.266185760498,-73.9021911621094,0,0.0502028055489063,0.09229485730176037,-1.4155395333140883,-0.04722860954710573,0.013921292702286526,4,2,1
2010-02-01T07:40:00Z,AG253_2010,-19.9783916473389,-73.1176834106445,0,0.0239557269960642,0.15183920726770606,-1.3749980849805128,-0.04722860954710573,-0.21252669235628074,5,2,1
2010-02-01T11:00:00Z,AG253_2010,-21.9052257537842,-75.3361663818359,0,0.0243393387645483,0.06274726066837832,-1.4896438773101977,-0.04722860954710573,-0.20921706260670345,6,2,1
2010-02-01T11:20:00Z,AG253_2010,-18.4057064056396,-74.1559753417969,0,0.0456118769943714,0.224556204077313,-1.4286544811134791,-0.04722860954710573,-0.025687173383920896,7,2,1
2010-02-01T11:40:00Z,AG253_2010,-19.3708324432373,-77.7044677734375,0,0.0359460413455963,0.17993121165287246,-1.6120319204196063,-0.04722860954710573,-0.10907965465248406,8,2,1
2010-02-01T12:00:00Z,AG253_2010,-19.452356338501,-76.0568008422852,0,0.0315856412053108,0.17616175246637192,-1.5268845096572277,-0.04722860954710573,-0.14669922529646442,9,2,1
2010-02-01T12:20:00Z,AG253_2010,-20.0112915039062,-77.7016754150391,0,0.0462454333901405,0.150318000924817,-1.611887618144038,-0.04722860954710573,-0.020221133841499307,10,2,1
2010-02-01T12:40:00Z,AG253_2010,-20.271728515625,-78.9108963012695,0,0.0212685465812683,0.13827605073153063,-1.6743772060307722,-0.04722860954710573,-0.23571047599887918,11,2,1
2010-02-01T13:00:00Z,AG253_2010,-20.0871257781982,-80.4297409057617,0,0.0136402044445276,0.14681161545394442,-1.752867392959799,-0.04722860954710573,-0.30152437992439807,12,2,1
2010-02-01T13:20:00Z,AG253_2010,-18.8495674133301,-77.5216369628906,0,0.0298388469964266,0.20403319119187108,-1.6025836697863498,-0.04722860954710573,-0.16176977983903731,13,2,1
2010-02-01T13:40:00Z,AG253_2010,-20.2521572113037,-77.4923095703125,0,0.0263979882001877,0.13918097845397434,-1.6010681016243484,-0.04722860954710573,-0.19145596147295385,14,2,1
2010-02-01T14:00:00Z,AG253_2010,-18.3903713226318,-74.8450469970703,0,0.0293566435575485,0.22526525961658175,-1.464264024624341,-0.04722860954710573,-0.16593001416387548,15,2,1
2010-02-01T14:20:00Z,AG253_2010,-19.4441032409668,-78.293212890625,0,0.0305126365274191,0.1765433548691613,-1.6424568329912572,-0.04722860954710573,-0.15595662690700224,16,2,1
2010-02-01T15:40:00Z,AG253_2010,-19.5838375091553,-77.3492736816406,0,0.0291644372045994,0.17008239493602387,-1.5936763555522275,-0.04722860954710573,-0.16758828410249563,17,2,1
2010-02-01T16:00:00Z,AG253_2010,-19.4117031097412,-75.9281234741211,0,0.0250614453107119,0.1780414551733373,-1.520234776925608,-0.04722860954710573,-0.2029870522058453,18,2,1
2010-02-01T16:20:00Z,AG253_2010,-21.5129642486572,-79.4253158569336,0,0.0240842141211033,0.08088444276975744,-1.7009611547537693,-0.04722860954710573,-0.2114181632484604,19,2,1
2010-02-01T16:40:00Z,AG253_2010,-21.4339790344238,-79.0531539916992,0,0.0272829402238131,0.08453651975193248,-1.6817287367146185,-0.04722860954710573,-0.18382099355757137,20,2,1
2010-02-01T17:00:00Z,AG253_2010,-20.8414058685303,-75.5422592163086,0,0.026417313143611,0.11193560754853261,-1.50029425263803,-0.04722860954710573,-0.19128923455548885,21,2,1
2010-02-01T17:20:00Z,AG253_2010,-21.2613334655762,-77.5007705688477,0,0.0225300099700689,0.09251921517388396,-1.6015053454046995,-0.04722860954710573,-0.2248271374191607,22,2,1
2010-02-01T17:40:00Z,AG253_2010,-21.2990036010742,-79.4051895141602,0,0.036956612020731,0.09077744317132751,-1.699921074417829,-0.04722860954710573,-0.10036090552835539,23,2,1
2010-02-01T18:00:00Z,AG253_2010,-22.812292098999,-83.0588150024414,0,0.0235073324292898,0.020806801902569064,-1.888731533826036,-0.04722860954710573,-0.21639523894339327,24,2,1
2010-02-01T18:20:00Z,AG253_2010,-21.6860446929932,-81.2339782714844,0,0.0202896166592836,0.07288163980265706,-1.794428419666667,-0.04722860954710573,-0.24415624294016688,25,2,1
