date,ID,Green,Wet,Road_Dens,Risk,Green_Norm,Wet_Norm,Road_Dens_Norm,Risk_Norm,fix,states,binom
2010-02-01T05:20:00Z,AG256_2010,-17.77485275,-60.20871735,0,0.442553967,0.253725285,-0.707894185,-0.04722861,3.398950595,1,2,1
2010-02-01T08:00:00Z,AG256_2010,-25.18689919,-70.02388,0,0.145280287,-0.088989036999999993,-1.215117866,-0.04722861,0.834207024,2,2,1
2010-02-01T08:20:00Z,AG256_2010,-40.65776062,-44.73981476,0,0.066360496,-0.804322628,0.091500995,-0.04722861,0.153322576,3,2,1
2010-02-01T09:40:00Z,AG256_2010,-13.56344509,-53.98498917,0,0.202825829,0.448450148,-0.386267083,-0.04722861,1.330684076,4,2,1
2010-02-01T10:00:00Z,AG256_2010,-13.03621769,-49.23129654,0,0.154406875,0.472827812,-0.140607835,-0.04722861,0.912947125,5,2,1
2010-02-01T10:20:00Z,AG256_2010,-13.29757881,-54.06687546,0,0.117408961,0.460743133,-0.390498767,-0.04722861,0.593745766,6,2,1
2010-02-01T10:40:00Z,AG256_2010,-14.80912399,-47.31829453,0,0.046400543,0.390853099,-0.041748554,-0.04722861,-0.018882915,7,2,1
2010-02-01T11:40:00Z,AG256_2010,-21.85700989,-46.72266006,0,0.115413688,0.064976641,-0.010967617,-0.04722861,0.576531449,8,2,1
2010-02-01T12:00:00Z,AG256_2010,-19.5268631,-47.26340866,0,0.104486793,0.172716748,-0.038912187,-0.04722861,0.482259116,9,2,1
2010-02-01T13:00:00Z,AG256_2010,-19.5268631,-47.26340866,0,0.104486793,0.172716748,-0.038912187,-0.04722861,0.482259116,10,2,1
2010-02-01T16:40:00Z,AG256_2010,-15.96852589,-64.92966461,0,0.055492438,0.337245281,-0.951861232,-0.04722861,0.059557865,11,2,1
2010-02-01T17:00:00Z,AG256_2010,-13.35304165,-56.86471558,0,0.030500874,0.458178672,-0.53508432399999994,-0.04722861,-0.156058109,12,2,1
2010-02-01T17:20:00Z,AG256_2010,-14.95409679,-64.26580811,0,0.105689101,0.384149922,-0.917554746,-0.04722861,0.492632086,13,2,1
2010-02-01T17:40:00Z,AG256_2010,-16.00958633,-65.92546082,0,0.03720881,0.335346749,-1.003321553,-0.04722861,-0.098185051,14,2,1
