"","date","ID","Green","Wet","Road_Dens","Risk","Green_Norm","Wet_Norm","Road_Dens_Norm","Risk_Norm","fix","states","binom"
"1",2009-04-25 00:20:00,"AG062_2009",-6.03476095199585,-46.1450424194336,0,0.110687181353569,0.431522077335419,-0.604387190163429,-0.0472286095471057,0.757584519608365,1,3,1
"2",2009-04-25 00:40:00,"AG062_2009",-6.55820608139038,-48.0628471374512,0,0.287971496582031,0.405074337076656,-0.671009165479402,-0.0472286095471057,2.58589208263396,2,3,1
"3",2009-04-25 02:00:00,"AG062_2009",-5.8620171546936,-49.6524276733398,0,0.0984869450330734,0.440250180484734,-0.726229070942034,-0.0472286095471057,0.631765242777717,3,3,1
"4",2009-04-25 02:20:00,"AG062_2009",-5.07197237014771,-49.4144439697266,0,0.105127848684788,0.480168212158138,-0.717961834826299,-0.0472286095471057,0.700251923937906,4,3,1
"5",2009-04-25 02:40:00,"AG062_2009",-6.6757230758667,-49.4908790588379,0,0.104875929653645,0.39913663936707,-0.720617087768481,-0.0472286095471057,0.697653919318517,5,3,1
"6",2009-04-25 04:40:00,"AG062_2009",-5.98247241973877,-47.2617797851562,0,0.0979657769203186,0.434164022865119,-0.643181155218693,-0.0472286095471057,0.626390511228964,6,3,1
"7",2009-04-25 05:00:00,"AG062_2009",-6.44161319732666,-50.4041442871094,0,0.111660294234753,0.410965342915805,-0.752342702437806,-0.0472286095471057,0.767620092343909,7,3,1
"8",2009-04-25 05:20:00,"AG062_2009",-11.3723382949829,-66.1589813232422,0,0.162327945232391,0.161834098116537,-1.29964470574781,-0.0472286095471057,1.2901482663696,8,3,1
"9",2009-04-25 05:40:00,"AG062_2009",-5.15334844589233,-45.4767990112305,0,0.080111525952816,0.476056580979029,-0.581173306378437,-0.0472286095471057,0.442262197147847,9,3,1
"10",2009-04-25 06:00:00,"AG062_2009",-5.20409679412842,-39.1664657592773,0,0.0442790202796459,0.473492455233391,-0.361960754548991,-0.0472286095471057,0.0727267363261167,10,3,1
"11",2009-04-25 06:20:00,"AG062_2009",-2.28185176849365,-28.5671577453613,0,0.0454566925764084,0.621142654022798,0.00624505401708527,-0.0472286095471057,0.0848719007991379,11,3,1
"12",2009-04-25 06:40:00,"AG062_2009",-4.34921360015869,-48.1990737915039,0,0.0958729982376099,0.516686531166136,-0.675741497555974,-0.0472286095471057,0.60480798663617,12,3,1
"13",2009-04-25 07:00:00,"AG062_2009",-0.787068009376526,-36.0547714233398,0,0.0593579486012459,0.696668531300279,-0.253864647947496,-0.0472286095471057,0.22823354840464,13,3,1
"14",2009-04-25 07:20:00,"AG062_2009",-7.342942237854,-55.2553482055664,0,0.0916350707411766,0.365424530683738,-0.920867049401702,-0.0472286095471057,0.561102851845773,14,3,1
"15",2009-04-25 07:40:00,"AG062_2009",-6.67677164077759,-48.7515182495117,0.0292611606419086,0.103890806436539,0.399083659272595,-0.69493268042202,18.752936779274,0.687494485721551,15,3,1
"16",2009-04-25 08:00:00,"AG062_2009",-7.50816822052002,-54.6320686340332,0,0.053362138569355,0.357076274814771,-0.89921514926843,-0.0472286095471057,0.166399624666693,16,3,1
"17",2009-04-25 08:20:00,"AG062_2009",-10.4461135864258,-54.9225387573242,0,0.147247761487961,0.208632796084175,-0.90930569352568,-0.0472286095471057,1.13462850729657,17,3,1
"18",2009-04-25 08:40:00,"AG062_2009",-8.18592739105225,-53.6314125061035,0,0.126574173569679,0.322831618606078,-0.86445369142635,-0.0472286095471057,0.921424778037383,18,3,1
"19",2009-04-25 13:20:00,"AG062_2009",-15.6851596832275,-66.4123764038086,0,0.282793581485748,-0.056076764843765,-1.30844731252215,-0.0472286095471057,2.53249299135486,19,3,1
"20",2009-04-25 13:40:00,"AG062_2009",-5.77780246734619,-49.8530426025391,0,0.074346736073494,0.44450523617608,-0.733198165728153,-0.0472286095471057,0.382810750910003,20,3,1
"21",2009-04-25 14:00:00,"AG062_2009",-10.2554845809937,-57.245735168457,0,0.142776489257812,0.218264572441109,-0.990010434995206,-0.0472286095471057,1.08851692193611,21,3,1
"22",2009-04-25 17:40:00,"AG062_2009",-9.83177757263184,-56.658805847168,0,0.160526618361473,0.239672915500742,-0.969621294021793,-0.0472286095471057,1.27157144225892,22,3,1
"23",2009-04-25 18:00:00,"AG062_2009",-6.53366851806641,-47.3569183349609,0,0.0863285437226295,0.406314129110114,-0.646486141413136,-0.0472286095471057,0.50637740436946,23,3,1
"24",2009-04-25 18:20:00,"AG062_2009",-11.5264081954956,-59.2395133972168,0,0.194732263684273,0.154049517686556,-1.0592716286371,-0.0472286095471057,1.62432932702304,24,3,1
"25",2009-04-25 18:40:00,"AG062_2009",-7.07601118087769,-53.4442291259766,0,0.0838297009468079,0.378911566602999,-0.857951190721656,-0.0472286095471057,0.480607199374398,25,3,1
"26",2009-04-25 21:20:00,"AG062_2009",-7.82785606384277,-50.9663162231445,0,0.0531321801245213,0.34092363422403,-0.771871804902721,-0.0472286095471057,0.164028096405272,26,3,1
"27",2009-04-25 21:40:00,"AG062_2009",-8.40680694580078,-56.1286430358887,0,0.0964130312204361,0.311671394230282,-0.951204145813394,-0.0472286095471057,0.610377268868002,27,3,1
"28",2009-04-25 22:00:00,"AG062_2009",-9.71907138824463,-56.7872161865234,0,0.345017910003662,0.245367540825992,-0.97408209776186,-0.0472286095471057,3.17420351316207,28,3,1
"29",2009-04-26 04:40:00,"AG062_2009",-9.66169166564941,-58.4024467468262,0,0.285737484693527,0.248266725313722,-1.0301930508256,-0.0472286095471057,2.562853040368,29,3,1
"30",2009-04-26 05:00:00,"AG062_2009",-8.64682292938232,-51.6652565002441,0,0.190751552581787,0.299544277107121,-0.796152056927756,-0.0472286095471057,1.58327682779029,30,3,1
"31",2009-04-26 05:20:00,"AG062_2009",-8.39814472198486,-52.0305595397949,0,0.0996748059988022,0.312109064260399,-0.808842196781495,-0.0472286095471057,0.644015481523689,31,3,1
"32",2009-04-26 17:00:00,"AG062_2009",-6.83436346054077,-50.319896697998,0,0.187052294611931,0.391121129330205,-0.749416053676606,-0.0472286095471057,1.54512691410416,32,3,1
"33",2009-04-26 17:20:00,"AG062_2009",-10.4819784164429,-52.8158836364746,0,0.43636018037796,0.206820679292079,-0.836123307361991,-0.0472286095471057,4.1162031679767,33,3,1
"34",2009-04-26 20:00:00,"AG062_2009",-6.77928447723389,-45.6962661743164,0,0.388166069984436,0.393904065998088,-0.588797302598913,-0.0472286095471057,3.61918426130004,34,3,1
"35",2009-04-27 04:40:00,"AG062_2009",-5.33563423156738,-45.2925643920898,0,0.0515079908072948,0.466846356560713,-0.574773241693318,-0.0472286095471057,0.147278066327067,35,3,1
"36",2009-04-27 05:00:00,"AG062_2009",-15.7525215148926,-59.945182800293,0.0244688652455807,0.115826472640038,-0.0594803082663464,-1.08378564151406,15.6739083310991,0.810585289109796,36,3,1
"37",2009-04-27 05:20:00,"AG062_2009",-12.9859380722046,-52.8753852844238,0.0385901220142841,0.135677322745323,0.0803048882852786,-0.838190315167159,24.746752911618,1.0153042420144,37,3,1
"38",2009-04-27 05:40:00,"AG062_2009",-9.95247650146484,-54.9598846435547,0.036172728985548,0.148173540830612,0.233574446453989,-0.910603039750364,23.1935886572606,1.14417593607887,38,3,1
"39",2009-04-27 06:00:00,"AG062_2009",-10.854437828064,-53.2641754150391,0.0372678004205227,0.147852957248688,0.188001687152672,-0.851696365205309,23.8971671769934,1.14086980385471,39,3,1
"40",2009-04-27 06:20:00,"AG062_2009",-17.2297134399414,-58.6688537597656,0.0333735570311546,0.110662721097469,-0.134117335439037,-1.03944767475748,21.3951331435386,0.757332264516517,40,3,1
"41",2009-04-27 06:40:00,"AG062_2009",-6.36697578430176,-47.4261131286621,0,0.127822831273079,0.414736494470032,-0.648889876159769,-0.0472286095471057,0.934302004766744,41,3,1
"42",2009-04-27 07:00:00,"AG062_2009",-10.4168872833252,-55.5072326660156,0,0.13773187994957,0.210109492741994,-0.929617179250099,-0.0472286095471057,1.0364925940147,42,3,1
"43",2009-04-27 07:20:00,"AG062_2009",-3.92553067207336,-45.8313369750977,0,0.0725176185369492,0.53809365753874,-0.593489481876093,-0.0472286095471057,0.363947325674567,43,3,1
"44",2009-04-27 07:40:00,"AG062_2009",-0.6492999792099,-42.4502944946289,0,0.0417844466865063,0.703629438706224,-0.476036580358108,-0.0472286095471057,0.047000558796065,44,3,1
"45",2009-04-27 08:00:00,"AG062_2009",-7.83188915252686,-54.9996719360352,0,0.1035166233778,0.340719857216723,-0.91198519716849,-0.0472286095471057,0.683635589826745,45,3,1
"46",2009-04-27 08:20:00,"AG062_2009",-10.5116195678711,-55.6866111755371,0,0.0617797672748566,0.205323021887471,-0.935848549170761,-0.0472286095471057,0.253209414947222,46,3,1
"47",2009-04-27 13:40:00,"AG062_2009",-10.4983758926392,-56.4936904907227,0,0.0934149995446205,0.205992175659156,-0.96388540699532,-0.0472286095471057,0.579459000774063,47,3,1
"48",2009-04-27 14:00:00,"AG062_2009",-7.9930157661438,-52.8859786987305,0,0.0898334309458733,0.332578727255988,-0.838558316236205,-0.0472286095471057,0.542522800591063,48,3,1
"49",2009-04-27 14:20:00,"AG062_2009",-6.265380859375,-51.9012908935547,0,0.0461910329759121,0.419869709080663,-0.804351576606232,-0.0472286095471057,0.0924450473830175,49,3,1
"50",2009-04-27 14:40:00,"AG062_2009",-6.16472148895264,-51.5170288085938,0,0.0669648125767708,0.424955653593358,-0.791002824828423,-0.0472286095471057,0.306682039008204,50,3,1
"51",2009-04-27 15:00:00,"AG062_2009",-2.79251718521118,-51.2830276489258,0,0.0736366286873817,0.595340625229254,-0.782873936971986,-0.0472286095471057,0.375487515896706,51,3,1
"52",2009-04-27 15:20:00,"AG062_2009",-17.2140216827393,-57.218822479248,0.00541721098124981,0.18824528157711,-0.133324489168474,-0.989075524104997,3.43330531868573,1.55743001654284,52,3,1
"53",2009-04-27 15:40:00,"AG062_2009",-4.36822891235352,-46.7888984680176,0,0.0381415151059628,0.51572575799312,-0.62675388963643,-0.0472286095471057,0.00943153103571641,53,3,1
"54",2009-04-27 16:00:00,"AG062_2009",-8.94824886322021,-52.0836944580078,0,0.0921652615070343,0.284314343045798,-0.810688032896267,-0.0472286095471057,0.566570632714118,54,3,1
"55",2009-04-27 16:20:00,"AG062_2009",-7.94285535812378,-53.4615898132324,0,0.0823130831122398,0.335113146563932,-0.858554277817521,-0.0472286095471057,0.464966538475621,55,3,1
"56",2009-04-27 16:40:00,"AG062_2009",-10.0970048904419,-58.8594284057617,0,0.0982502773404121,0.226271963200196,-1.04606798351057,-0.0472286095471057,0.62932452301151,56,3,1
"57",2009-04-27 17:00:00,"AG062_2009",-8.04724979400635,-52.3198776245117,0,0.0711210146546364,0.329838483051682,-0.818892720756841,-0.0472286095471057,0.349544351348875,57,3,1
"58",2009-04-27 17:20:00,"AG062_2009",-5.29964828491211,-45.7963562011719,0,0.0774946138262749,0.468664592927159,-0.592274296495056,-0.0472286095471057,0.415274359974757,58,3,1
"59",2009-04-27 17:40:00,"AG062_2009",-9.39846515655518,-47.9862747192383,0,0.132267609238625,0.261566584173422,-0.668349141907587,-0.0472286095471057,0.980140358599145,59,3,1
"60",2009-04-27 18:00:00,"AG062_2009",-6.24498844146729,-51.0595054626465,0,0.0746923387050629,0.420900062295898,-0.775109074659902,-0.0472286095471057,0.386374900983204,60,3,1
"61",2009-04-27 18:20:00,"AG062_2009",-8.13155937194824,-43.975399017334,0,0.0691454783082008,0.325578632890669,-0.529016675208936,-0.0472286095471057,0.329170930053451,61,3,1
"62",2009-04-27 18:40:00,"AG062_2009",-7.24222850799561,-42.2287063598633,0,0.0676648691296577,0.370513221777046,-0.468338904413329,-0.0472286095471057,0.313901621228658,62,3,1
"63",2009-04-27 19:00:00,"AG062_2009",-8.16876602172852,-46.1275901794434,0,0.0795443803071976,0.32369871892447,-0.60378092264781,-0.0472286095471057,0.436413305936659,63,3,1
"64",2009-04-27 19:20:00,"AG062_2009",0.519622445106506,-19.7772102355957,0,0.0179669335484505,0.762690751773982,0.311596094465891,-0.0472286095471057,-0.198626017625276,64,3,1
"65",2009-04-27 19:40:00,"AG062_2009",-8.4992504119873,-38.8827285766602,0,0.0378822460770607,0.307000568875295,-0.352104103661157,-0.0472286095471057,0.00675772694995082,65,3,1
"66",2009-04-27 20:00:00,"AG062_2009",-7.3211989402771,-37.1791114807129,0,0.0331428907811642,0.366523138836512,-0.292922720359842,-0.0472286095471057,-0.0421185603865043,66,3,1
"67",2009-04-27 20:20:00,"AG062_2009",-10.4543209075928,-44.0517616271973,0,0.00354956742376089,0.208218110597091,-0.531669410318814,-0.0472286095471057,-0.347310234222274,67,3,1
"68",2009-04-27 20:40:00,"AG062_2009",-7.3917498588562,-49.5303077697754,0,0.0160649325698614,0.362958462684581,-0.721986788542569,-0.0472286095471057,-0.21824107928234,68,3,1
"69",2009-04-27 21:00:00,"AG062_2009",-0.990551471710205,-39.0884552001953,0,0.00581969320774078,0.686387266929781,-0.359250771883541,-0.0472286095471057,-0.323898754563054,69,3,1
